TCGA-66-2757	TCGA-37-4141	TCGA-18-3419	TCGA-56-1622	TCGA-39-5036	TCGA-56-6546	TCGA-63-5128	TCGA-66-2768	TCGA-33-6737	TCGA-34-5927	TCGA-21-5784	TCGA-85-6175	TCGA-34-5929	TCGA-37-4135	TCGA-37-3783	TCGA-66-2778	TCGA-60-2725	TCGA-18-3406	TCGA-18-3408	TCGA-21-1071	TCGA-37-5819	TCGA-56-6545	TCGA-60-2724	TCGA-60-2723	TCGA-60-2720	TCGA-66-2773	TCGA-66-2781	TCGA-39-5022	TCGA-22-5480	TCGA-18-3411	TCGA-22-5489	TCGA-21-1076	TCGA-22-5471	TCGA-34-2596	TCGA-66-2783	TCGA-43-2578	TCGA-39-5037	TCGA-66-2759	TCGA-43-3394	TCGA-66-2782	TCGA-66-2793	TCGA-22-5485	TCGA-21-1078	TCGA-22-5478	TCGA-22-5491	TCGA-21-5782	TCGA-60-2719	TCGA-66-2758	TCGA-34-5236	TCGA-60-2710	TCGA-43-3920	TCGA-21-1081	TCGA-37-4133	TCGA-66-2754	TCGA-22-0944	TCGA-43-6647	TCGA-18-5595	TCGA-85-6560	TCGA-43-6770	TCGA-18-3417	TCGA-66-2770	TCGA-63-6202	TCGA-22-4599	TCGA-18-4086	TCGA-18-5592	TCGA-60-2713	TCGA-46-3766	TCGA-22-4613	TCGA-66-2800	TCGA-56-5898	TCGA-46-3765	TCGA-39-5024	TCGA-66-2727	TCGA-66-2791	TCGA-66-2788	TCGA-18-3415	TCGA-60-2712	TCGA-34-2608	TCGA-22-1016	TCGA-66-2786	TCGA-34-2600	TCGA-34-5241	TCGA-21-1077	TCGA-22-4604	TCGA-18-4083	TCGA-22-1002	TCGA-66-2742	TCGA-60-2721	TCGA-39-5035	TCGA-33-4538	TCGA-60-2722	TCGA-21-1070	TCGA-18-3414	TCGA-66-2787	TCGA-22-1012	TCGA-22-5482	TCGA-22-4595	TCGA-66-2765	TCGA-34-5231	TCGA-18-3407
ENSG00000125851	0.013858824323876	0.0137372964768114	0.0270457013543485	0.0163365770272764	0.0124070451219945	0.014843178393625	0.0181999107788745	0.0176639903385927	0.0296943342140912	0.000337796366244869	0.0111093191126482	0.00354825600569408	0.032168503560824	0.0134258969524653	0.0106818921215857	0.0126895077862793	0.0124070571743158	0.0153970284431987	0.00534987246188312	0.00811181889565638	0.0134880356061545	0.0181999576259441	0.0185014781794237	0.0163364491791089	0.021568257650649	0.0345345935129197	0.00796198750978483	0.00793209214107315	0.00793070731864776	0.0244661597804717	0.018142724471948	0.0148431653521185	0.0172555077891454	0.0132831851097819	0.0138586548835741	0.0126895121745999	0.0182000110929635	0.0319339193842728	0.0216500091346711	0.024978080170362	0.0216496567177602	0.0110859962652102	0.00498921774690508	0.0124070683912756	0.0195649535651035	0.0205560823307128	0.0103179020419766	0.0244662518961164	0.0138587394631614	0.0124070443069881	0.0082265190470322	0.0126142165403089	0.0281022551996331	0.0174672979609639	0.0085278928262611	0.0138112164435705	0.0156105037610922	0.0176590336796761	0.0126142201392592	0.0166623975735541	0.0153970964351569	0.0164941447433919	0.0226087238991279	0.0124624500140245	0.0181427603905773	0.0134880982927686	0.0256486145540659	0.0340802498995784	0.0138588046099435	0.00802186832734819	0.0126895030674559	0.0133069307016608	0.0184719982264352	0.0207741868897579	0.0126142085610439	0.00383310210953203	0.00477441040555715	0.0121929835391391	0.021650146845687	0.0105125163451432	0.026705617785121	0.000170643169925433	0.0155420043416971	0.0147042451224708	0.0176639945446253	0.0124624023144219	0.0147041489232664	0.00563727604241426	0.041774032886098	0.010512529126207	0.0137372938410993	0.0299647180254733	0.0195650477518114	0.0175532221570922	0.017778002651947	0.00998394813531722	0.0182005135165939	0.00518549532621193	0.0372193849403615	0.00998394431392624
ENSG00000186191	0.0122929639071253	0.0121850821026498	0.0240081443719278	0.0144928260649616	0.0110042999237717	0.013166843156964	0.016147593888446	0.0156716233384153	0.0263633511315197	0.00029939863639783	0.00985256268912582	0.00314549601884628	0.0285640823569765	0.0119086557084573	0.00947325707661906	0.0112550095037085	0.0110043106210572	0.0136585778143719	0.00474309941054252	0.0071929250190147	0.0119638148078197	0.0161476354963344	0.0164154399138252	0.014492712539275	0.019139822844765	0.0306692770800692	0.00706000583961286	0.00703348518149149	0.00703225668565055	0.0217150751181123	0.0160968032298239	0.0131668315784566	0.0153088548646007	0.0117819750781352	0.0122928134917746	0.0112550133987799	0.0161476829838232	0.028355396335329	0.0192124602953649	0.0221700890515389	0.0192121471660414	0.00983186513714907	0.0044232585246784	0.0110043205768922	0.0173600717835698	0.0182405466353196	0.00915026108924277	0.0217151569914878	0.0122928885746704	0.011004299200388	0.00729467994169375	0.0111881813379984	0.0249475614888196	0.0154969410468814	0.00756204660580218	0.0122507016105591	0.0138481198419554	0.0156672212860723	0.0111881845323925	0.014782151273293	0.0136586381828303	0.0146327431744192	0.0200643446097848	0.0110534758235897	0.0160968351312472	0.0119638704535233	0.0227661261009453	0.030264985892054	0.0122929464066949	0.00711312734059866	0.01125500531529	0.0118030531181667	0.0163892560072915	0.0184343146477076	0.0111881742556658	0.00339806459671543	0.00423276631947977	0.0108143075361109	0.0192125826543063	0.00932295543174688	0.0237057894491977	0.000151244513113546	0.0137872995671114	0.01304349646101	0.0156716270738305	0.0110534334865675	0.0130434110548355	0.00499798813342123	0.0371141143613786	0.00932296677336997	0.0121850797629183	0.0266038218241915	0.0173601554500559	0.0155732497451582	0.015772879372872	0.0088539303523143	0.0161481292184935	0.00459732253299572	0.0330587423274198	0.00885392696150444
ENSG00000144230	0.00773833928545353	0.0076702730016408	0.0151464006151184	0.0091269110028056	0.00692545833608338	0.00828980133937618	0.0101721750450628	0.00987145263203504	0.0166396965912179	0.000188047268602776	0.00619928350235954	0.0019766815040424	0.0180362645559892	0.0074958788561198	0.00596019866698294	0.00708357341977528	0.00692546508216996	0.00860019072977536	0.0029815307774268	0.00452357186339158	0.00753067662950568	0.0101722013356549	0.0103414263507897	0.00912683931462499	0.0120639337702785	0.0193733083104749	0.00443986966085963	0.00442316950400345	0.00442239591962301	0.0136937905584961	0.0101400824759214	0.00828979403155394	0.00964228864267302	0.00741596361212082	0.00773824438140358	0.00708357587637254	0.0101722313413769	0.017903783422453	0.0121098835906364	0.0139819312168282	0.0121096855050215	0.00618623649176653	0.00278031147785252	0.00692547136079036	0.0109384741243408	0.0114951643238698	0.00575663391709491	0.0136938424009245	0.00773829175469853	0.00692545787989673	0.00458765205036915	0.00704142542230624	0.0157418679249773	0.00976110039055489	0.00475603792488888	0.00771167424165886	0.00871984753328692	0.0098686716289913	0.00704142743700065	0.00930962134966351	0.00860022883866096	0.00921526687853813	0.0126488727907237	0.00695647093870588	0.0101401026329742	0.00753071173464792	0.0143594512423253	0.0191164525407905	0.00773832824366338	0.00447332096672226	0.00708357077811528	0.00742926022432266	0.0103248800422	0.0116177012913208	0.00704142095562243	0.00213550038375099	0.00266047985913609	0.00680564571932096	0.0121099609948758	0.00586546959722656	0.0149547926180809	9.4991525457444e-05	0.00868145110719853	0.00821195231370597	0.0098714549918546	0.00695644423875608	0.00821189841170744	0.00314190440454187	0.0234732667088452	0.00586547674519022	0.00767027152543243	0.0167922403115549	0.010938527014597	0.00980930607416342	0.00993542255859414	0.00556989638050875	0.0101725133017934	0.00288981618684714	0.0208922073630827	0.00556989424387377
ENSG00000174010	0.0116106815774312	0.0115087525153035	0.0226831461745008	0.0136892943937389	0.0103931645287326	0.0124363644759961	0.015253027176432	0.0148032265563295	0.0249100339053225	0.000282686528033538	0.00930508937201902	0.00297015372991372	0.0269911338354489	0.0112475817117432	0.00894676526121296	0.0106300255393166	0.0103931746350624	0.0129009968122064	0.00447890042744881	0.00679273216741583	0.0112996963312998	0.015253066497157	0.0155061517597262	0.0136891871185542	0.0180810147793276	0.0289821365930567	0.00666718339166261	0.00664213342317166	0.00664097305383682	0.0205152983339805	0.0152050285241891	0.012436353535792	0.0144604120510611	0.0111278937714882	0.0116105394613312	0.0106300292192733	0.0152531113742796	0.0267937806714591	0.0181496711848874	0.0209454420210176	0.0181493752166451	0.00928553651931774	0.00417683788722123	0.0103931840409056	0.0163988951425591	0.0172310487247839	0.00864164200778772	0.0205153757312994	0.0116106104014756	0.0103931638453264	0.00688884538598644	0.0105668884668546	0.0235713449517524	0.0146381517315283	0.00714139077956655	0.0115707511716518	0.0130800955379535	0.0147990665953009	0.0105668914848193	0.0139626921609971	0.0129010538542018	0.0138215084647698	0.0189548873888332	0.0104396238110804	0.0152050586719243	0.0112997489057509	0.0215089176370753	0.0285997566634962	0.0116106650425853	0.00671735917896643	0.0106300215822229	0.0111478082578006	0.0154814068122812	0.0174141881550378	0.0105668817757126	0.00320866578424406	0.00399693675599078	0.0102136690744153	0.0181497868379263	0.00880477975206639	0.0223972862073638	0.000142801618010058	0.0130226261023338	0.012319818150048	0.0148032300863139	0.010439583812815	0.0123197374527819	0.00471962504340462	0.0350788880714313	0.00880479046611904	0.0115087503046769	0.0251374198879586	0.0163989742153752	0.0147102632764311	0.0148989142909798	0.00836171338102998	0.015253533079655	0.00434122588200947	0.0312422823525897	0.00836171017793641
ENSG00000091409	0.0172144298118281	0.0170637324378309	0.0335393969506362	0.0202859104856017	0.01541389286692	0.0184348845104334	0.0225944972897002	0.0219306255983852	0.0368118309105622	0.000420283499902641	0.0138038690478529	0.00441297680023156	0.0398667397460776	0.0166775690195099	0.013273468594014	0.0157642616598562	0.0154139078170964	0.0191214463043095	0.00665218320867544	0.0100830460717588	0.0167546289194973	0.0225945553176258	0.0229680250932249	0.0202857520506174	0.0267650086567441	0.0427864151142098	0.00989698684689833	0.00985986223322444	0.0098581425288512	0.0303502321234115	0.0225236619477241	0.0184348683428562	0.0214245581738705	0.0165005835389234	0.0172142197050611	0.0157642671029483	0.0225946215455186	0.0395771755942849	0.0268661854997414	0.0309832988743743	0.0268657493477961	0.0137749288282966	0.0062040093358039	0.0154139217313493	0.0242850443468788	0.0255121543613817	0.0128217437614329	0.0303503460456842	0.0172143245841304	0.0154138918559603	0.0102254750118448	0.0156708722329162	0.034845049874652	0.0216869506066562	0.0105996867782219	0.0171553954672821	0.0193860486734811	0.0219244851214414	0.0156708766970809	0.0206896647037668	0.0191215305824788	0.0204811712245062	0.0280525507400213	0.0154826194395802	0.0225237064396101	0.0167547066583291	0.0318123928064106	0.0422259059638235	0.0172144053665666	0.00997134711501424	0.0157642558067597	0.016530032300037	0.0229315118332826	0.0257821474386606	0.0156708623355744	0.00476707436915924	0.00593705637030495	0.0151483529635843	0.0268663559311376	0.0130632721936899	0.0331190595907337	0.000212317187817224	0.0193011452641348	0.0182626456925163	0.0219306308088579	0.0154825602713392	0.0182625264300575	0.00700930183454263	0.0517087636426098	0.0130632880553944	0.0170637291694098	0.0371457722711823	0.0242851609732408	0.0217934004174665	0.022071865821285	0.0124072591697157	0.0225952438814054	0.00644792202073197	0.0460972389933296	0.012407254426693
ENSG00000185345	0.0214751158496057	0.0212875242174096	0.0417541610007131	0.0252970028834784	0.0192332962082	0.0229941021627518	0.0281676443071694	0.0273423177019277	0.0458089895537631	0.000525411659913599	0.0172278152919224	0.00551407252580416	0.0495911861812006	0.0208067861822627	0.0165669579872406	0.0196696149486179	0.0192333148267108	0.023848394739496	0.00830966189624649	0.0125899538270856	0.0209027224503048	0.0281677164415202	0.0286319533634009	0.0252968058177588	0.033349231840011	0.0532031501514554	0.0123579239360239	0.0123116254404129	0.0123094807685541	0.0377992139248176	0.0280795883303758	0.0229940820436196	0.026713079819546	0.0205864397566792	0.0214748543088245	0.0196696217266286	0.0281677987691638	0.0492328135594137	0.0334748687543164	0.0385845511033468	0.033474327167233	0.0171917592461367	0.00775025446436195	0.0192333321549401	0.030268704346343	0.0317932231336354	0.0160040574331545	0.0377993552601161	0.0214749848623317	0.0192332949491066	0.0127675661119186	0.0195533196862707	0.0433723890678614	0.0270393454096167	0.013234186734827	0.0214016293648644	0.024177601103111	0.027334683196691	0.0195533252453142	0.0257991780080477	0.0238484995980551	0.0255398676861013	0.0349478013449613	0.0193188853416476	0.0280796436390583	0.0209028192309365	0.0396128720089919	0.0525099506890544	0.0214750854201764	0.0124506581052142	0.0196696076599682	0.0206231040672693	0.0285865679648559	0.0321285889043454	0.0195533073612072	0.00595625835006242	0.00741701577624898	0.0189025901734921	0.0334750803858074	0.0163050373418165	0.0412330782165615	0.000265432308048097	0.0240719705141611	0.0227797610767904	0.0273423241803126	0.019318811656739	0.022779612658413	0.00875536976280777	0.0642240399801142	0.0163050571072809	0.0212875201486526	0.0462225787901992	0.0302688492617302	0.0271717016565579	0.0275179195310923	0.0154875059423059	0.0281685723927437	0.00805471234252597	0.0572956846120818	0.0154875000308931
ENSG00000156042	0.0138620691040701	0.0137405133452868	0.0270519177348811	0.0163403887944003	0.0124099558365431	0.0148466489025073	0.0182041463046522	0.0176681042169331	0.0297011337766344	0.000337876933720782	0.0111119300516564	0.00354909861252106	0.0321758437500045	0.0134290422561544	0.0106844040853467	0.0126924836049926	0.0124099678915992	0.0154006256821103	0.00535113978115687	0.00811373323255249	0.0134911951952364	0.0182041931622851	0.0185057820750396	0.0163402609170819	0.0215732534692662	0.03454244696682	0.00796386687378436	0.00793396452538087	0.00793257937967407	0.0244718037886846	0.0181469470259639	0.0148466358579017	0.0172595288214082	0.0132862975948019	0.0138618996250074	0.0126924879942832	0.0182042466414927	0.0319412084866617	0.0216550233140889	0.0249838381134722	0.0216546708181229	0.0110886018066665	0.00499040021370534	0.0124099791112129	0.0195694980942537	0.0205608504607332	0.010320329626561	0.0244718959249529	0.0138619842240061	0.0124099550213641	0.00822846014695056	0.0126171750102996	0.0281087047638874	0.0174713671456023	0.00852990420487787	0.0138144502906148	0.015614149793556	0.0176631464320895	0.0126171786101441	0.0166662836016453	0.015400693689522	0.0164979924318926	0.0226139530744016	0.0124653735027759	0.0181469829527814	0.0134912578961943	0.0256545214751454	0.0340880050791341	0.0138620493858812	0.00802376167022945	0.0126924788850327	0.0133100486482939	0.018476295441106	0.020779004138767	0.0126171670292393	0.00383401200559152	0.00477554229393029	0.0121958448806602	0.021655161055954	0.010514989055403	0.0267117589532951	0.000170683879066491	0.0155456347207281	0.0147076838098923	0.01766810842383	0.0124653257922061	0.0147075875886544	0.00563861091961293	0.0417834339796042	0.010515001839438	0.0137405107087604	0.0299715768638563	0.0195695923023962	0.0175573108691229	0.0177821424252522	0.00998629822804775	0.0182047491790371	0.0051867239822474	0.0372278163540091	0.00998629440571452
ENSG00000165972	0.00790253502957405	0.0078330304704336	0.0154664943215668	0.00932042471406258	0.00707247053265048	0.00846564582996479	0.0103877289275548	0.0100806681371076	0.01699106217423	0.000192053589050167	0.00633093219935543	0.00201875404469487	0.0184168295989469	0.00765495080158485	0.00608678645619032	0.00723392921182986	0.00707247742139105	0.00878258861898273	0.00304495671649618	0.00461972175831915	0.00769048402252837	0.0103877557721807	0.0105605466553401	0.00932035151339861	0.0123193127589054	0.0197817858541278	0.00453424469331676	0.00451719039893816	0.00451640041005497	0.0139834148740875	0.0103549600372126	0.00846563836781544	0.0098466726205837	0.00757334645138719	0.00790243812021929	0.00723393172039188	0.0103877864102367	0.0182815804913206	0.012366228882896	0.0142776033412778	0.0123660266317335	0.00631760904566869	0.00283946328648044	0.00707248383281445	0.0111701700001319	0.0117385783167775	0.00587891164760734	0.0139834678047946	0.0079024864944931	0.00707247006681599	0.00468516062444368	0.0071908899839308	0.0160744378107539	0.00996798946011557	0.00485711630159302	0.0078753065525039	0.00890477120141986	0.010077828508649	0.00719089204121404	0.00950698945951045	0.00878262753236281	0.00941064461283614	0.0129165491388092	0.00710413899148177	0.0103549806190371	0.00769051986956781	0.0146630442607549	0.0195195711144844	0.0079025237544782	0.00456840533632186	0.00723392651431853	0.00758692411391781	0.0105436517161129	0.0118636936807378	0.00719088542277169	0.00218094941805913	0.00271708586545549	0.00695012390457961	0.0123663079148852	0.00599005181443246	0.0152708700243823	9.70154073581808e-05	0.0088655643192509	0.00838615279317489	0.0100806705466563	0.00710411172688141	0.00838609775283949	0.00320873620110784	0.0239670768177858	0.00599005911373462	0.00783302896303595	0.0171467974815387	0.0111702240040543	0.0100172114458972	0.0101459865431434	0.00568821949710918	0.010388074312606	0.00295129411698047	0.0213323434482571	0.00568821731523694
ENSG00000006468	0.0220578916898736	0.0218652665749153	0.0428750349861774	0.0259821066056387	0.0197558528279258	0.0236175982001045	0.028929328780693	0.0280820092522298	0.0470360113909445	0.000539826603135229	0.0176963784630191	0.00566496439004682	0.0509167804320333	0.02137162467818	0.0170177035926857	0.0202039032147215	0.019755871947169	0.0244947629025285	0.00853672484803825	0.0129332095747648	0.0214701365785024	0.0289294028363841	0.0294060018299259	0.0259819042745449	0.0342485398846605	0.0546224835903495	0.0126948944226997	0.0126473416020209	0.0126451388249325	0.0388160880593293	0.0288389272719773	0.0236175775420664	0.0274359904375404	0.0211453615348574	0.0220576231321032	0.0202039101749418	0.0289294873568684	0.0505490860222075	0.0343775040061224	0.03962211315993	0.0343769480773407	0.0176593506234907	0.00796209311574958	0.0197558897414256	0.0310862875086995	0.0326512856301611	0.0164396166167858	0.0388162331194095	0.0220577571882884	0.0197558515349691	0.0131156320070583	0.0200844815660787	0.0445356834475972	0.0277709585292117	0.013594885482174	0.0219824335273769	0.024832777529305	0.0280741712138455	0.0200844872745736	0.0264976956244214	0.0244948705671824	0.0262314596252422	0.0358894094417063	0.0198437436964283	0.0288389840539672	0.0214702359573021	0.0406774954509505	0.0539113240406793	0.0220578604440477	0.0127901407740105	0.0202038957301414	0.0211830104485827	0.0293594081490611	0.032995547007462	0.0200844689096515	0.00611921320283748	0.00761978108365036	0.0194162511851549	0.0343777212418104	0.0167487177560048	0.0423402760561713	0.000272715557700365	0.0247243210244308	0.0233975152101741	0.0280820159033278	0.0198436680300201	0.0233973628154085	0.00899455629212675	0.0659269823151823	0.0167487380547134	0.0218652623969718	0.0474604003173582	0.0310864362751304	0.0279068442411441	0.0282622920952995	0.0159091211433743	0.0289302815863249	0.00827483793567163	0.0588207591562562	0.0159091150723414
ENSG00000099331	0.0314668951725366	0.0311934251162399	0.0608826881455495	0.0370330140114044	0.0281971594966416	0.0336803507818501	0.0412069704944952	0.0400075300175005	0.0667293491550999	0.000773723676518068	0.0252691280309321	0.00811044855962051	0.0721723109824934	0.0304924945537056	0.0243036465975702	0.0288338160964421	0.0281971866668158	0.0349245041448852	0.0122142604657434	0.0184869472119803	0.0306323855421387	0.0412070753056496	0.0418815351873372	0.0370327272747775	0.0487263056311199	0.07736072807359	0.0181472412076252	0.0180794528456195	0.0180763126685028	0.0551687518934012	0.0410790224279739	0.033680321474893	0.03909273990897	0.0301711683572848	0.0314665139172163	0.0288338259855875	0.0412071949277594	0.0716570157078108	0.04890838901774	0.0563042593627365	0.0489076041291182	0.0252164597692469	0.0113935108079336	0.0281972119541252	0.0442582475526317	0.0464702809661354	0.0234810330877592	0.05516895628758	0.0314667042287022	0.0281971576592851	0.0187469569651479	0.0286641364120684	0.0632174199233002	0.0395671018986459	0.0194299455964517	0.0313597699333684	0.0354038079626007	0.0399964326028457	0.0286641445232865	0.0377636048481897	0.0349246568244989	0.0373863687821121	0.0510422486057356	0.0283220578684878	0.0410791027951057	0.0306325266609219	0.0577904296137058	0.0763657048560661	0.03146685081491	0.0182830142573358	0.0288338054623345	0.0302246374638682	0.041815604397699	0.046956666032314	0.0286641184288582	0.00875992350209676	0.0109044865683943	0.0277145188436095	0.0489086957219239	0.0239209078438559	0.0601304877336976	0.000390900924621573	0.0352500247897424	0.0333681131984553	0.0400075394342245	0.0283219503439444	0.0333678969814186	0.0128680358794306	0.0931337805263283	0.0239209367284613	0.0311934191843023	0.0673250439291614	0.0442584578991246	0.0397595149819929	0.0402627711022162	0.0227259572745589	0.0412083190024383	0.0118402315483054	0.0832281483521161	0.0227259486324104
ENSG00000125850	0.00562245607710488	0.00557294885929271	0.0110161967968192	0.00663262055302405	0.00503127731371789	0.00602358985298235	0.00739328963415453	0.00717442265786994	0.0121047946293672	0.000136488258161815	0.00450326876471085	0.00143506427796392	0.0131232882564948	0.00544610955253833	0.00432945104425986	0.00514625828645643	0.00503128221934723	0.00624939410511927	0.00216487977691926	0.00328524589685242	0.00547141797370709	0.00739330876934285	0.0075164794166287	0.00663256839101711	0.00877053689607088	0.0140987434442674	0.00322442008256674	0.00321228436102972	0.0032117222117114	0.00995769202198504	0.00736993166636901	0.00602358453687479	0.00700764840489365	0.00538798811357133	0.00562238704911355	0.00514626007292007	0.00739333060853764	0.0130266549702989	0.00880399847983659	0.0101676237592787	0.00880385422897212	0.00449378312664017	0.00201871939125498	0.00503128678502396	0.00795108747436846	0.00835638280456485	0.00418146589760893	0.00995772979151122	0.00562242150585335	0.00503127698199435	0.00333181347362832	0.00511560785707887	0.0114502323123483	0.00709411241847624	0.00345418472674586	0.00560306145766509	0.00633644804394617	0.00717239871769315	0.00511560932212829	0.00676556834592079	0.00624942182999277	0.00669691119538163	0.00919653307464252	0.00505382922126607	0.00736994633723642	0.00547144350580275	0.01044270037813	0.0139113232152492	0.00562244804593315	0.00324872874827731	0.00514625636540134	0.00539765849808516	0.00750443591011674	0.00844560357876412	0.00511560460888816	0.00155040001124862	0.00193168070304406	0.0049441531555271	0.00880405484753422	0.00426058496930071	0.0108765492003354	6.89457646217972e-05	0.00630851317076286	0.00596695873197461	0.00717442437533833	0.00505380980539061	0.00596691952151784	0.00228137672682416	0.0170921867549261	0.00426059016567282	0.00557294778558981	0.0122160229391541	0.00795112597790215	0.00712919441306992	0.00722097870279137	0.00404572089710131	0.00739353582900493	0.00209825971891175	0.015207315005045	0.00404571934393683
ENSG00000154736	0.0247165979413224	0.0245010478532401	0.0479804714050405	0.029106715554202	0.0221402460884528	0.026461739158488	0.0324024254584196	0.031455041628811	0.0526231331550406	0.000605695859382194	0.0198347357491037	0.00635420369721551	0.0569509167815017	0.0239486322529257	0.0190748531392857	0.0226417446007797	0.022140267489143	0.0274430409216431	0.00957367368601325	0.0145002699410157	0.0240588758416965	0.0324025082553185	0.0329353468460176	0.0291064892569858	0.0383474972734729	0.0610814501648405	0.01423328832157	0.0141800145211864	0.0141775467250765	0.0434492716190096	0.0323013527882978	0.0264617160466361	0.0307326632801356	0.0236954185092713	0.0247162974251354	0.0226417523910525	0.0324026027522308	0.0565409613673358	0.0384915857482221	0.0443492631345138	0.0384909646275622	0.0197932789497186	0.00892955734327472	0.0221402874066248	0.0348136541356203	0.0365627290192029	0.018427543799572	0.0434494335986364	0.0247164474339837	0.0221402446412914	0.0147046302875171	0.022508079832431	0.0498336573555034	0.0311072319842306	0.0152414962290769	0.0246321598635434	0.0278211558757425	0.0314462774847122	0.0225080862218605	0.0296833573636189	0.0274431613615868	0.029385600043248	0.0401806253237496	0.0222386237074577	0.0323014162733256	0.024058987054922	0.0455275422546334	0.0602889149361057	0.024716562977144	0.014339992617237	0.0226417362235988	0.0237375523477643	0.032883256432093	0.0369474363814145	0.0225080656663758	0.00686352823918335	0.00854583116813179	0.0217601145419565	0.0384918284583086	0.0187736636904898	0.047383628183345	0.000305997114081302	0.0276998343914925	0.0262155109772507	0.0314550490657405	0.0222385390131968	0.0262153404762292	0.0100868335464873	0.0736696647444527	0.0187736864197897	0.0245010431780889	0.0530965113311954	0.0348138204165011	0.0312591778837148	0.0316566234573616	0.0178334838127172	0.0324034907289023	0.00928012500405817	0.0657586337724062	0.0178334770140894
ENSG00000161405	0.00683735652425455	0.0067771884147475	0.0133886771644308	0.00806490761225787	0.00611883066712271	0.00732484647165388	0.00898909286337912	0.0087231932365851	0.0147099637200212	0.000166079911692263	0.00547700412157448	0.00174594993088206	0.0159458744499805	0.0066230325386426	0.00526570189053899	0.00625858721735384	0.00611883662989821	0.00759924308779003	0.00263365992217857	0.00399614068761367	0.00665379181400316	0.00898911610998487	0.0091387494714531	0.00806484423204035	0.0106620060728109	0.0171292992266572	0.00392217877388035	0.00390742207320305	0.00390673851429024	0.0121036126237247	0.00896071607507198	0.00732484001130707	0.00852057205424395	0.00655239242837491	0.00683727263225686	0.00625858938873936	0.00898914264162121	0.0158286248363443	0.0107026448635076	0.0123585014091536	0.0107024696728411	0.0054654730734357	0.00245588926460805	0.00611884217944059	0.00966669902690254	0.010158994969196	0.00508579680940713	0.012103658482692	0.0068373145086903	0.00611883026391058	0.00405276445446701	0.00622133271624548	0.0139155260938318	0.00862562181161763	0.00420155883054796	0.00681378554222689	0.00770502713739174	0.00872073430933284	0.00622133449701834	0.00822644544962559	0.00759927677814876	0.00814302436160497	0.0111793522869476	0.00614624223428373	0.00896073389824947	0.00665382284499805	0.0126924681020599	0.0169019402785132	0.0068373467637507	0.00395173731944254	0.0062585848823834	0.00656414576169007	0.00912411864456408	0.010267361978036	0.00622132876816894	0.00188624777181312	0.00235002392975325	0.00601293105119238	0.010702713321291	0.00518198234171618	0.0132191568664957	8.38943275747184e-05	0.0076710821496897	0.00725602638436174	0.00872319532310006	0.00614621863458131	0.00725597873415085	0.00277534774186317	0.0207593614222448	0.00518198865890529	0.00677718710975994	0.014844949346887	0.00966674579771309	0.00866824423674195	0.00877975484727689	0.00492076692062382	0.00898939195622339	0.00255263257143779	0.0184739118985574	0.0049207650323454
ENSG00000102221	0.0140431273003685	0.0139199949237454	0.0274028779236951	0.0165535486508814	0.0125721667909078	0.0150404701620741	0.0184413933760332	0.0178984282341011	0.0300859369732172	0.000342320239284488	0.0112572699511333	0.00359569665893156	0.0325921748553111	0.0136044830554833	0.0108241823264158	0.0128583637374736	0.0125721790024762	0.0156016224360509	0.00542133428283398	0.00822001864566591	0.0136674424208464	0.0184414408387084	0.0187469231220188	0.0165534191193049	0.0218539248998033	0.0349888509404673	0.00806819700193584	0.00803790448615516	0.00803650126670885	0.0247897126430706	0.0183834555443532	0.0150404569486132	0.0174845734529523	0.0134598861063036	0.0140429556231481	0.0128583681837497	0.0184414950083609	0.0323545538925728	0.0219367467826057	0.0253083132797597	0.0219363897514964	0.0112336382931751	0.00505587451663025	0.0125721903678011	0.0198243614916465	0.0208284890409047	0.0104553697324224	0.0247898059611903	0.0140430413193653	0.0125721659651582	0.00833624218468298	0.0127820772165903	0.0284731764922516	0.0176991493136011	0.00864161778115968	0.0139948908787596	0.0158179111676684	0.0178934064009617	0.0127820808630567	0.0168836586738383	0.0156016913240545	0.0167131909557021	0.0229080072792321	0.0126283042480462	0.0183834919350838	0.0136675059354072	0.025987592119661	0.0345286402810345	0.0140431073263153	0.00812887327284517	0.0128583589562447	0.0134839453779509	0.018717055883308	0.0210494522139338	0.0127820691319055	0.00388434364275991	0.00483820441123906	0.012355274476326	0.0219368862966109	0.0106525627154863	0.0270583668369397	0.000172928672658057	0.0157485090567726	0.0148997044544034	0.0178984324955035	0.0126282559178074	0.0148996069863543	0.00571256568812351	0.0423213764251855	0.010652575665942	0.0139199922531885	0.0303598295559528	0.0198244569143509	0.0177862034964367	0.0180139395828421	0.0101169896372962	0.0184420040344733	0.00525476735219299	0.0377082515097436	0.0101169857652307
